date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:32	22817/22817	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/kai_ribbon.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/kai_ribbon.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:35	88273/88273	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/languages.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/languages.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:37	60154/60154	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/blog_template.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/blog_template.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:39	199521/199521	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/portfolio_template.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/portfolio_template.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:41	115029/115029	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/tutor_template.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/tutor_template.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:42	35765/35765	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/domain.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/domain.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:42	193505/193505	---M-Z	200	added ('OK')	image/jpeg	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/community-image.jpg	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/community-image.jpg	(from https://www.w3schools.com/cs/cs_server.php)
22:32:44	103319/103319	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/spaces.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/spaces.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:47	53721/53721	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/debug.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/debug.png	(from https://www.w3schools.com/cs/cs_server.php)
22:32:50	70029/70029	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/database.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/database.png	(from https://www.w3schools.com/cs/cs_server.php)
22:33:00	46445/46445	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/env.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/env.png	(from https://www.w3schools.com/cs/cs_server.php)
22:33:06	36312/36312	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/package.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/package.png	(from https://www.w3schools.com/cs/cs_server.php)
22:33:10	92266/92266	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/analytics.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/analytics.png	(from https://www.w3schools.com/cs/cs_server.php)
22:33:12	189437/189437	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/discord.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/discord.png	(from https://www.w3schools.com/cs/cs_server.php)
22:33:13	63594/63594	---M-Z	200	added ('OK')	text/css	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/lib/w3schools31.css	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/lib/w3schools31.css	(from https://www.w3schools.com/cs/trycs.php?filename=demo_helloworld)
22:33:14	11448/11448	---M-Z	200	added ('OK')	text/css	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/lib/codemirror_multi.css	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/lib/codemirror_multi.css	(from https://www.w3schools.com/cs/trycs.php?filename=demo_helloworld)
22:33:15	73544/73544	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/webshop_template.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/webshop_template.png	(from https://www.w3schools.com/cs/cs_server.php)
22:33:16	32838/32838	---M-Z	200	added ('OK')	application/javascript	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/lib/codemirror_clike.js	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/lib/codemirror_clike.js	(from https://www.w3schools.com/cs/trycs.php?filename=demo_helloworld)
22:33:19	397832/397832	---M-Z	200	added ('OK')	application/javascript	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/lib/codemirror_multi.js	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/lib/codemirror_multi.js	(from https://www.w3schools.com/cs/trycs.php?filename=demo_helloworld)
22:33:19	92786/92786	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/cs/Workload.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/Workload.png	(from https://www.w3schools.com/cs/cs_getstarted.php)
22:33:23	28970/28970	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/cs/Newproject.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/Newproject.png	(from https://www.w3schools.com/cs/cs_getstarted.php)
22:33:24	46245/46245	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/cs/Consoleapp.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/Consoleapp.png	(from https://www.w3schools.com/cs/cs_getstarted.php)
22:33:26	65643/65643	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/files.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/files.png	(from https://www.w3schools.com/cs/cs_server.php)
22:33:36	18449/18449	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/cs/saveas.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/saveas.png	(from https://www.w3schools.com/cs/cs_getstarted.php)
22:33:36	34626/34626	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/cs/Program.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/Program.png	(from https://www.w3schools.com/cs/cs_getstarted.php)
22:33:40	34050/34050	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:28:38%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_output	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsd953.html	(from https://www.w3schools.com/cs/cs_output.php)
22:33:41	34178/34178	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:33:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_output_multi	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsf64e.html	(from https://www.w3schools.com/cs/cs_output.php)
22:33:42	34030/34030	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:01:32%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_output_numbers	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsfdde.html	(from https://www.w3schools.com/cs/cs_output.php)
22:33:48	34382/34382	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:33:46%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_single_comment	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs66bd.html	(from https://www.w3schools.com/cs/cs_comments.php)
22:33:52	34073/34073	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:33:51%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_single_comment_end	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs6624.html	(from https://www.w3schools.com/cs/cs_comments.php)
22:33:53	34151/34151	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:36:31%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_multi_comment	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs9b1e.html	(from https://www.w3schools.com/cs/cs_comments.php)
22:33:55	101738/101738	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:14:16%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_comments1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercise4045.html	(from https://www.w3schools.com/cs/cs_comments.php)
22:33:58	21223/21223	---M-Z	200	added ('OK')	image/png	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/cs/Newproject2.png	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/Newproject2.png	(from https://www.w3schools.com/cs/cs_getstarted.php)
22:33:59	34054/34054	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:37:05%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables_int	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsb9f1.html	(from https://www.w3schools.com/cs/cs_variables.php)
22:34:01	34063/34063	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:36:30%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsc04f.html	(from https://www.w3schools.com/cs/cs_variables.php)
22:34:03	34067/34067	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:11:19%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables_int2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs8f3f.html	(from https://www.w3schools.com/cs/cs_variables.php)
22:34:04	34071/34071	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:37:57%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables_override	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs45c1.html	(from https://www.w3schools.com/cs/cs_variables.php)
22:34:06	34077/34077	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:02%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs27d8.html	(from https://www.w3schools.com/cs/cs_variables_display.php)
22:34:07	34231/34231	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:06%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables_const	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs92c0.html	(from https://www.w3schools.com/cs/cs_variables_constants.php)
22:34:08	34151/34151	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:30:23%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables3	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs6311.html	(from https://www.w3schools.com/cs/cs_variables_display.php)
22:34:10	34065/34065	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:10%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables4	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs86da.html	(from https://www.w3schools.com/cs/cs_variables_display.php)
22:34:12	34067/34067	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:12%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables5	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsf80d.html	(from https://www.w3schools.com/cs/cs_variables_multiple.php)
22:34:15	34077/34077	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:14%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables_multi2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs85de.html	(from https://www.w3schools.com/cs/cs_variables_multiple.php)
22:34:18	34133/34133	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:33:44%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_output_write	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs1a41.html	(from https://www.w3schools.com/cs/cs_output.php)
22:34:21	101681/101681	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:14:22%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_variables1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercise4829.html	(from https://www.w3schools.com/cs/cs_variables_identifiers.php)
22:34:22	34208/34208	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:21%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_variables_identifiers	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsbfd5.html	(from https://www.w3schools.com/cs/cs_variables_identifiers.php)
22:34:25	34173/34173	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:04:27%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_casting_expl	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs048f.html	(from https://www.w3schools.com/cs/cs_type_casting.php)
22:34:27	34415/34415	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:27%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_convertto	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycscbd7.html	(from https://www.w3schools.com/cs/cs_type_casting.php)
22:34:28	34273/34273	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:18:41%20GMT	https://www.w3schools.com/cs/showjava.asp?filename=demo_user_input	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/showjava9403.html	(from https://www.w3schools.com/cs/cs_user_input.php)
22:34:30	34223/34223	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:30%20GMT	https://www.w3schools.com/cs/showjava.asp?filename=demo_user_input2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/showjavafc5e.html	(from https://www.w3schools.com/cs/cs_user_input.php)
22:34:31	101872/101872	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:17:18%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_user_input1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exercisedb40.html	(from https://www.w3schools.com/cs/cs_user_input.php)
22:34:33	34055/34055	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:30:55%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs0158.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:35	34259/34259	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:34:35%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs367b.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:36	34067/34067	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:38:36%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_add	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs8646.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:37	34067/34067	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:28:45%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_sub	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs74ef.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:46	34068/34068	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:56:25%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_div	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsf7c5.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:47	34371/34371	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:28:53%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_mult	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsb2b5.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:48	34057/34057	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:02:16%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_inc	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs0265.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:48	34067/34067	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:01:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_mod	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs5722.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:49	34057/34057	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:21:42%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_dec	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsec65.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:52	101685/101685	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:15:13%20GMT	https://www.w3schools.com/cs/exercise.php?filename=exercise_operators1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/exerciseb46c.html	(from https://www.w3schools.com/cs/cs_operators.php)
22:34:56	34048/34048	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:37:21%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_assignment1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs0b76.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:34:56	1436810/1436810	---M-Z	200	added ('OK')	image/gif	etag:%2204c882289e9da1:0+gzip%22	https://www.w3schools.com/spaces/dynamicspaces.gif	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/spaces/dynamicspaces.gif	(from https://www.w3schools.com/cs/cs_server.php)
22:35:00	34046/34046	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:36:56%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs90ce.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:35:02	34365/34365	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2016:35:00%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_assignment2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs9217.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:35:02	34060/34060	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:37:41%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass3	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs3505.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:35:02	34060/34060	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:14:39%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsdc88.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:35:04	34061/34061	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:40:32%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass4	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs4548.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:35:05	34080/34080	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:16:24%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass5	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs8cf3.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:35:07	34060/34060	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2012:42:21%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass6	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsc771.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:37:08	34060/34060	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:22:39%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass8	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs011d.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:37:10	34061/34061	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:21:57%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass10	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsf864.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:37:10	34060/34060	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:04:31%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass9	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs927e.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:37:11	34062/34062	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:17:51%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_ass11	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsee40.html	(from https://www.w3schools.com/cs/cs_operators_assignment.php)
22:37:45	334270/334270	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202024%2016:37:15%20GMT	https://www.w3schools.com/cs/cs_booleans.asp	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/cs_booleans.ec.delayed	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:23	338395/338395	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Aug%202024%2016:37:48%20GMT	https://www.w3schools.com/cs/cs_conditions.asp	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/cs_conditions.ed.delayed	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:24	34116/34116	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:12:38%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_comp1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs47fa.html	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:25	34112/34112	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:54:29%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_comp3	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsc14a.html	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:25	34114/34114	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:23:35%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_comp2	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs4c20.html	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:27	34115/34115	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:58:39%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_comp4	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs77e3.html	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:28	34122/34122	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:21:51%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_comp5	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsea8b.html	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:29	34132/34132	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:21:36%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_comp6	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycs9efc.html	(from https://www.w3schools.com/cs/cs_operators_comparison.php)
22:38:30	34127/34127	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2013:55:23%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_logical1	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsf4ad.html	(from https://www.w3schools.com/cs/cs_operators_logical.php)
22:38:32	34128/34128	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Aug%202024%2014:00:37%20GMT	https://www.w3schools.com/cs/trycs.php?filename=demo_oper_logical3	C:/Users/nizhu/OneDrive/Desktop/w3school/w3school/www.w3schools.com/cs/trycsfeae.html	(from https://www.w3schools.com/cs/cs_operators_logical.php)
